feature,importance
decades,0.5933260895356803
decide,-0.4402213390096336
decide election,-0.08837406429043689
decide president,0.20638157478698052
decided,-0.05008803104251338
decides,-0.6141767460265951
deciding,0.23757993184908174
deciding vote,0.42733269402080765
decision,-0.3313297235138301
decision making,0.14795384085974525
decisions,-0.5652418392849137
declaring,-0.009871574209242095
declaring candidate,0.11527520485818075
decrease,-0.7060978157194948
decreased,0.0188442856435335
decreed,0.30665290418868835
decreed constitution,0.350609762555637
dedicated,-0.41269698377124325
deep,-0.17416322997410813
deepest,-0.1431930904664067
defenders,0.0019862750178274964
defense,0.04305582430804219
defense electoral,0.04170975819566653
defenses,0.29123898476727017
defenses system,0.2668085601566064
definitely,0.819910521127295
defy,0.0584399587898619
defy people,-0.24612618162078878
degree,0.24177775112469693
degrees,0.3743137044567598
degrees fahrenheit,-0.11266567816102667
delegation,-0.33163041390782666
delegations,0.19207524570620166
delegations vote,-0.010899683464161671
democracy,0.0913962582130123
democrat,0.10588157447131061
democratic,0.49440377847626027
democratic electors,-0.12640460059184966
democratic modern,-0.07883589739403267
democratic pedigree,-0.23794046594524562
democrats,-0.22758782183732718
demonstration,-0.33274661787640253
dense,-0.07364105224806264
density,0.7859883673210556
density size,0.2849796426439394
depend,0.29196370492588025
depending,0.027233444040743255
depends,-0.012840603566802233
depressed,0.11313792765657238
depression,-0.2944850621380477
depth,-0.753969704716122
describe,0.35190503337068635
describes,-0.356201201586807
describing,-0.40766784371626075
deserve,-0.1975963284352525
design,0.2861217638034816
design project,-0.1351360139040721
design projects,0.31065093528632043
design summer,-0.2334222227686483
designed,0.26894749543691954
designed project,0.0467179493783257
designed projects,-0.4874866920179011
designed students,-0.28982875616105236
designed summer,-0.07237665149345246
designed teachers,0.08095403809102504
designing,0.1574532657220007
desire,-0.27746718392110836
despised,0.3292374522696562
despised method,0.43542985410351337
despite,0.07017583012341491
despite dangers,0.4982101756001755
destination,0.1646620035618339
detail,0.4997428831047064
details,-0.05025922812435911
detect,0.1611060846444101
determine,-0.217864824193282
determined,-0.21698816878339447
develop,-0.42912915387834943
developed,0.10229754812932601
developing,-0.686004413777478
development,-0.5598011774140574
development driverless,-0.25114238680744844
device,0.2227327787549544
devices,0.039830088954355795
didnt,0.7500652733789006
didnt even,0.15690159406999815
didnt get,0.16861497262607886
didnt know,-0.003957255981264283
didnt see,0.41909259694521267
didnt want,-0.5428866657227582
die,-0.031288187743959486
died,-0.3238187455217113
diesel,0.8545737812718596
difference,-0.169166515642336
differences,-0.181136622156815
different,-0.17036224089639845
different experiences,-0.17486825057628314
different ideas,0.1291562772228883
different opinions,0.456360600205069
different people,-0.5612608995849726
different perspectives,-0.3152634191787462
different point,0.23422173375013808
different speeds,-0.19783248960250788
different things,0.18362657756804152
different way,0.4504784310468556
different ways,0.21867588817250702
differently,-0.38724188042919694
difficult,0.1654519199105112
difficulties,-0.2795499441254622
difficulty,-0.24780261044532761
diffrent,0.03211316981869932
digital,-0.9518557133123445
dioxide,0.7051217625601274
dioxide blankets,-0.2717353138520235
direct,0.3750075227838868
direct election,0.7853724316116437
direction,-0.5292181851210561
directions,-0.4517876929464618
directly,-0.32578148056211126
dirty,-0.1496667561746344
disabilities,0.39906225531478023
disadvantages,-0.04468327342581543
disagree,0.08421979348091652
disaster,0.13321608527139064
disaster factor,0.8945817588009272
discover,-0.3943831182335769
discovered,0.41866719173756684
discuss,0.04331493432782133
discussing,-0.5322013404415453
discussion,-0.5115381001316968
disgust,0.42627320550648
disgust fear,0.20677625489431836
disgusted,-0.3690028312198157
disgusted percent,0.09885932301453493
dislike,-0.43711539260985566
displays,-0.2549455745090101
dispute,-0.1995902341150368
dispute outcome,0.06507054292618111
dispute popular,0.3499144275497018
distance,-0.05599732740896367
distance learning,-0.41491799714246874
distant,0.4297354650405373
distract,0.6023901378397296
distracted,0.5291469039812533
distracted driving,-0.39505026741951393
distracting,1.0448188262513194
distraction,-0.00048596938335374366
distractions,-0.07506394946633588
district,-0.05797345590907654
district columbia,-0.20123701527094695
diverse,0.0534706426019697
diving,-0.3518713541250418
doctor,0.5646761686897844
doctors,0.5689265138721805
doesnt,0.4938953473772959
doesnt even,-0.20399805062259949
doesnt make,-0.7870304742045531
doesnt matter,-0.5726799674913061
doesnt mean,-0.409058984255401
dog,-0.05893235341763882
dole,-0.021063914412211542
dole us,-0.08073495702751497
dollars,0.23277450996290636
dome,0.1774547853798838
dome takes,0.17499769963246412
done,0.003135003536671941
dont,0.17248708501845092
dont agree,0.4177542533063645
dont always,-0.24469891217550394
dont believe,-0.5712147694592742
dont care,-0.04993021826942086
dont even,-0.7774887698351547
dont get,0.012147726744314082
dont go,-0.09854277516246879
dont know,-0.6604478903544553
dont let,0.12749639237259955
dont like,-0.3144836660759011
dont make,0.47433928751016163
dont need,0.48627852689202383
dont really,-0.4621865662751303
dont see,0.025841469331784443
dont spend,0.637885536290395
dont take,0.13303922787209532
dont think,0.6897452483907238
dont time,-0.10077584376311932
dont understand,-0.29008821561958864
dont vote,0.4570031515513543
dont want,-0.2882898197402817
dosent,0.6464986742325726
doubt,0.1945537209712118
doubts,0.3382056999664964
doubts expanded,-0.19578022955734556
dr,-0.2600608880561036
dr huang,-0.20253370995306227
dr paul,0.15963073725554078
drama,-0.4052174223068631
drastically,-0.15935679034335573
dream,-0.050373334654866556
drive,0.29648908492265985
driveless,-0.2322821142151761
driveless car,0.002310037182331498
driveless cars,-0.1701252846958116
driven,-0.4423729755968211
driver,0.7541487854837381
driver take,-0.11585977579377002
driverless,0.3704532700459825
driverless car,0.023033754273316748
driverless cars,-0.12962908189733002
drivers,0.21228807699744245
drives,-0.10550292055348706
driveways,0.30868335772117794
driving,0.5815153626750704
driving ban,0.18238688825987928
driving car,0.6106315309172728
driving cars,-0.15103784616814497
driving due,0.06389369130481394
driving less,-0.1040094205169538
drop,0.9880347614171616
drunk,0.7468773187509912
due,-0.6039459072207604
due fact,0.12217917416277162
due lack,0.13879206436715624
due smog,0.03886930416918692
dumb,0.38889663998207735
earlier,-0.6494901478333049
early,0.06618090124260481
earn,-0.454034793150161
earth,-0.18356780083600333
earth beyond,0.2145781381521734
earth like,0.19760228317546044
earth terms,-0.24891726904811187
earth venus,-0.2283592029288242
earthlike,0.6300009954836507
earthlike planet,0.22158688155971193
earthquakes,0.35345340795163016
earthquakes frequent,-0.02610511256256622
earths,0.5375579481699627
earths twin,0.10739430964419396
ease,-0.22198897659823227
easier,-0.35912735716362293
easily,0.11163470336781058
easy,-0.8417416014791774
easy conditions,-0.17451134746725064
eat,0.07230967883034409
eating,-0.2191788760218952
eckman,0.46289213800431234
economy,-0.19614570629699318
edge,0.021392658980688522
edges,0.27443776065320613
edges imagination,0.16964812963897688
educated,-0.09675185370352929
education,-0.581080922967567
education system,0.3281948403662985
educational,-0.7217552587157657
educators,-0.5710877417297389
effect,-0.3051822760255351
effective,-0.44554740918316166
effective human,0.03219213207381211
effectively,0.28893410487116544
effects,-0.2704075016280175
efficient,0.017627449063632738
efficiently,-0.16418721377149356
effort,0.339582766267457
efforts,0.0748036548754836
egyptian,-0.01706081627564162
eight,-0.3076505453515841
either,-0.18430771817411737
either way,-0.4692374999301929
elctoral,0.17192004342531536
elctoral college,0.4614721493736785
elderly,-0.719702096012683
elect,0.5605980481925527
elect president,0.02157862386459663
elected,-0.3989146921564686
elected president,0.5578100002798599
electing,0.19030665765225196
electing president,0.409674084057311
election,-0.20651963999056158
election crisis,0.3042980909238985
election electoral,-0.2846621743336088
election held,0.21277796923456538
election kind,-0.07206084217731167
election popular,0.8683563251932802
election president,1.1247507583681446
election process,0.15945934547122165
election would,0.02962176036628254
elections,0.03543216822058966
elections candidate,0.7308464147181835
elections people,-0.29085260738516333
elector,-0.2461485271515456
electoral,-0.237444858795782
electoral collage,1.0819766756893605
electoral college,0.375459504148701
electoral colleges,-0.4836440137996
electoral vote,0.8964505818458601
electoral votes,0.4877680711001213
electorial,0.6067188307292048
electorial college,0.4756651999883117
electors,0.07921346999411238
electors chosen,-0.13644969116219496
electors could,0.5171657322934807
electors elect,0.13298710038432934
electors electoral,0.7158831545519393
electors electors,0.47633687449714235
electors equals,0.038730919182530785
electors generally,-0.10605411752211913
electors majority,-0.26280320262655504
electors meeting,0.2687876920915755
electors new,0.30241408467387143
electors pledged,0.16931549270739277
electors selected,-0.16113128194953555
electors treated,-0.0683856064723936
electors trusted,-0.13986181605547993
electors turn,0.32106870936148574
electors vote,0.6099709504827915
electors winning,-0.10614747573393454
electors would,0.08752385286475185
electronic,-0.2166850959060086
electronics,-0.4433888929344852
electronics made,0.08058071374791258
elementary,-0.39153468854741263
elementary school,-0.09798526956233836
eletoral,0.7276392953345561
eliminate,-0.3560212415587388
elisabeth,-0.13326861424603414
elisabeth rosenthal,-0.14418564069129858
else,-0.11541081073008626
elses,0.09551157514370501
email,-0.25960956817718756
emergency,0.8891231589545352
emissions,0.4789260700479518
emotion,-0.0036105761357870716
emotion universal,0.06604236596752863
emotional,0.2498465219638912
emotional expressions,0.3849112336045265
emotions,0.5598642135735993
emotions also,0.010186847792771936
emotions like,-0.369425876430769
enables,0.30368165385528506
encounter,-0.17014530985821072
encounter earth,-0.18735089068930053
encourage,-0.05008131771757462
encouraged,0.6284809307403048
end,-0.20365305106598033
end car,0.05594485475792517
end day,-0.009828409000060155
endeavors,0.13205051117868535
ended,-0.1748707757229166
energy,-0.03073603714468984
enforced,0.21947113682321756
enforced partial,0.3399904555743194
engage,-0.5707894720843466
engaged,-0.33986645967985
english,0.5477652721756154
enjoy,-0.6212589156667894
enjoyable,0.0942915313037079
enjoyed,-0.06222220139228423
enjoying,-0.14580312760033762
enough,0.41595706347878303
enough electoral,-0.7791786776351197
enough time,-0.12792857497139026
ensure,-0.4658513863056092
ensures,-0.41510127905757704
entertainment,-0.5189668113416803
entire,0.0719709140877564
entirely,-0.4736891956120196
entitled,-0.7411583227252457
enviorment,0.6721907518017128
enviroment,-0.01102739354804533
environment,0.08642982341413123
environment would,-0.2662758906535828
equal,0.4777040797749864
equally,0.37501289178082725
equally intimidating,-0.27248709600951665
equals,0.27750610451713814
equipment,0.1064755039951803
equivalent,0.49291941354743857
equivalent butte,0.3208927029223503
error,0.12384777440420044
erupting,0.5597143172984796
erupting volcanoes,-0.10171442173813464
especially,-1.0213405269184659
essay,-0.19765631225673558
essential,-0.5924106969082984
established,-0.8716251093441263
established constitution,-0.7353641493813824
etc,-0.11003799621476237
ethic,-0.48101596816986003
europe,-0.028325817285022304
even,-0.21031720798993023
even bestlaid,-0.12434981423193738
even better,-0.47902742621162553
even challenging,0.1623212034697572
even get,-0.1873012570348179
even help,-0.4779835621706378
even know,0.381069532850137
even number,0.34875260017281745
even small,0.6524242659317772
even though,0.1865621783759308
even vote,0.018850446731221483
even worse,0.03541833292354313
evening,-0.5164825590350112
evening star,-0.09838286153080245
event,-0.275843401799108
events,-0.020991978340025835
eventually,0.041407612840354206
ever,0.06182109379736595
ever since,0.022305186649258544
every,0.028683884811148284
every day,0.0554229800157324
every four,-0.0868006672238824
every one,-0.06305819771507543
every person,-0.7401207462318675
every single,-0.21207994170001918
every state,0.2678926423653068
every student,0.31606133458302477
every time,-0.22880321693930644
every year,0.08967575197163234
everybody,-0.6113996788285054
everyday,0.12813140687128408
everyday life,-0.2139992898726647
everyone,0.05553923748924648
everyone different,0.28906697923507246
everyone else,-0.3276869025530991
everyone would,-0.3384586268937589
everyones,-0.03877429480341167
everyones president,0.47675022299378167
everything,-0.20592412786738218
everywhere,-0.33575061284300023
evidence,0.07264073363518653
exact,0.8122452221784939
exactly,-0.016184611299529836
examine,0.12178859552503293
examine closely,0.35211153004167806
example,0.7202164293008367
example one,-0.41965422372571237
example student,-0.36687186632593216
example students,0.4098253535167749
example would,0.3275095752921601
examples,0.09450945140538033
exceed,0.06665583341553563
exceeds,0.4331827883849349
excel,-0.7268118294575382
except,-0.17634680369060377
excited,-0.5169887930433541
exciting,0.03579510599515946
exercise,0.7827964576591374
exist,-0.29423610050870075
expand,0.25443756081715835
expanded,-0.4333052588674342
expanded meet,-0.18819402694887183
expect,-0.3431429446970051
expectations,-0.6185710932675229
expected,-0.665509441704341
expensive,0.408747428200193
experience,-0.2359969264086025
experience planet,0.3344913917417726
experienced,-0.9154462370238136
experiences,-0.6805505842703036
experiment,-0.11149596811515211
experts,0.12374979134083301
explain,0.6870208697016411
explained,0.3374302285176159
explaining,-0.1892162831791435
explains,0.5882412755678346
explanation,0.004464362982860563
exploration,-0.6815723363105834
explore,-0.582304472442021
explore venus,0.7498762065631683
exploring,-0.5629318282595466
exploring venus,0.23845882524965933
exposed,-0.28969416680027926
express,-0.482581075522179
express political,-0.36002846141828937
expresses,-0.016738279621367022
expressing,0.3347857945735509
expression,0.2261089222498996
expressions,0.37506088679589444
expressions students,-0.24081227066201338
expressive,-0.02681640079498827
extra,-0.4265987977091946
extra curricular,0.5175423877619615
extracurricular,-0.4154334789534291
extracurricular activities,0.2854268709380735
extracurricular activity,-0.13354329402469134
extreme,0.03930158819364115
extreme anything,0.24650476258661067
extremely,-0.6242261113918305
eye,0.5465141925155732
eyes,-0.725567279752014
eyes nose,0.4166210638937923
face,0.28373205715526767
face alien,0.2918195455611244
face could,0.6459876710942098
face created,-0.14579105261122557
face face,0.45411963323701054
face major,0.017886219805723125
face mars,0.44174354968050883
face natural,-0.10688357013265938
faced,-0.521507221173563
faces,-0.11702667258983823
facial,0.6287236609984634
facial action,0.10516233159817817
facial expression,-0.11068644157031962
facial expressions,0.06302064766013915
facial movements,-0.32096287117893785
facial muscles,0.07338823021680203
facing,-0.4544366243514207
facs,0.5071935182523005
fact,0.2309337077578147
factor,0.1838563394157892
factors,-0.4022987713347252
facts,0.7028965036410154
fahrenheit,-0.2532929134358515
fahrenheit atmospheric,-0.33182798541751474
fail,-0.3978409419417602
failed,0.42511665333237375
failing,-0.4191102696449253
fails,-0.45071357495635267
fair,0.5055238122805235
fair people,-0.11570598399592015
fairly,0.03847733140659352
faithless,-0.7940092557121275
faithless electors,-0.5235344955644753
fake,-0.005495084894586259
fake smile,0.5095003750214003
fall,-0.3651926086785841
fall behind,-0.3063080684237709
falling,-0.04437610574525471
false,0.34825489835885914
familiar,0.1600519677597545
familiar features,0.3184309795480974
families,-0.17299573833296938
family,0.13200320235986127
family friends,-0.20090043347628583
family member,0.4487378200092934
famous,-0.5462897453146068
fantastic,0.47647447070161775
far,0.3059678450018615
far away,0.799227759918865
far extreme,0.48145106164080304
farm,-0.20494953323716456
fascinated,0.10933789541883075
fascinated venus,-0.14073659999141094
fast,-0.27236192806134163
faster,-0.19979585958063192
fate,0.060725276890037365
father,-0.44737000546068545
fathers,0.8255599534255103
fathers established,0.0779766926398945
fault,0.019353397285012466
favor,-0.10086230238209797
favor keeping,0.18285661823289256
favor mostly,0.15447413512499716
favorite,1.0607010074104357
fear,-0.5045903464870226
fear sadness,0.08594791717343023
fearful,-0.058220938817066976
fearful percent,-0.0251257972480829
feature,0.38495238856733527
features,0.06607882852036792
features valleys,0.38888653591682015
federal,0.30517902224557286
federal register,0.06771932478611045
feed,-0.395385816600707
feedback,-0.6643078127784556
feel,0.01053975224373441
feel better,-0.18554309012014564
feel comfortable,-0.1150819947593194
feel good,-0.6721782792269836
feel like,0.2341199549603683
feeling,0.4791926325783138
feeling simply,-0.30407006776140855
feelings,0.6437817653758485
feels,0.49210277098913063
feet,0.25583081022149207
fell,-0.10755005013546125
fellow,-0.0983602659255677
felt,-0.705967552103229
fencing,0.11270914070624946
fewer,0.331930269638013
fiasco,0.23256541956821808
fiasco biggest,0.18496581288002695
field,0.08196032955552186
fight,-0.45207700600368494
fights,0.5851496370517628
figure,-0.010055114347781821
figured,-0.19083460189535445
fill,-0.036526737618895945
filled,-0.4634365175761502
film,-0.12151185082965311
final,0.679041914544999
final decision,-0.25825420286263495
final reason,-0.14577842669960359
finally,-0.3465706929741471
find,-0.4530277485817973
find new,-0.7819507946746413
find way,0.24699185378643823
finding,0.48541762552446666
fine,0.9651290696039714
fined,0.17221334068688873
finish,-0.16735144077083117
finished,0.055493915540416314
first,-0.17325615900123795
first monday,0.05792315620124111
first place,-0.42271217899282926
first reason,-0.06755808652536573
first time,0.2975898535312217
fit,0.30003259389488846
fits,0.03821783483419463
five,0.512461860074487
five reasons,0.18008200582715186
fix,0.05421834655233977
fixed,-0.15837666389881092
flawed,-0.5427300780164944
flaws,-0.1645747676402331
flew,0.020910669816991904
flew cydonia,-0.2538388917566092
flexibility,-0.4513524503948519
flexible,-0.15706284913194582
float,0.19906097277842416
float fray,0.34562691234411164
florida,-0.286100427307081
fly,-0.12620714560071208
focus,-0.07831139523276741
focused,-0.010788221382011126
focusing,0.10583279987205046
focusing tight,-0.1980901156174247
follow,0.38206311374665713
following,-0.15378874965088243
food,-0.484497654105215
football,0.0014654526553725697
force,-0.4101469651628819
forced,-0.9888379142219799
forces,-0.7734820173041003
forcing,-0.8841802903710045
forever,-0.2635424405886758
forget,0.5791652027643015
form,-0.25577980290244384
form isolated,0.07641499276039332
formation,1.185229522129448
formation resembles,0.12393293365020452
formed,0.3056854910070004
formed shadows,0.26571725231690857
forms,0.36728499589733765
forms life,0.1759520810072783
forth,-0.36137111320167564
forward,-0.4821046333701381
found,-0.27584306124774166
founding,0.23764846872218168
founding fathers,0.73806350097294
four,-0.05495441751219281
four years,-0.356177188042104
france,0.7651307825043271
fray,0.08578668380054562
free,-0.08185795470643902
free time,0.3248427709095348
free times,-0.182646454019794
freedom,-0.7696038409526144
french,0.2966707691168318
frequent,-0.16181047475054433
frequent lightning,-0.08316362074896654
friend,0.36285160515517706
friend feeling,0.17788578006872954
friend genericname,0.5131067189989383
friends,0.577297062763539
friends family,-0.12672276289554443
front,0.02018014988398492
frown,0.18169622784203743
fuel,0.4121614669261565
full,-0.9277295427985652
fully,-0.325340043276414
fun,1.222797858182649
function,-0.00015804847786791499
functions,0.017325650341142446
furthermore,-0.3166784314197522
future,-0.13139703888497353
gain,-0.02873512852315229
gained,-0.04659774162667588
gained planet,0.005441236763317959
gaining,-0.40584618397077155
gallup,0.02160236204308499
gallup poll,0.09888413683541694
game,0.3355851333446874
games,0.45549005939187037
garages,0.2733706472924655
garbage,-0.2506588511192026
garvin,-0.3597262434088819
gas,0.3895592538603002
gas emissions,-0.20383664433517393
gases,0.7938282051063605
gasoline,0.29484629849419347
gave,-0.034572348286662585
general,-0.29747741314792125
generally,-0.3134903430462751
generally chosen,-0.048721870705842885
generation,-0.593000681174187
generations,-0.1711167344275477
genericname,-0.054379091690040356
genericschool,-0.07858960296019846
geology,0.05916864574440207
george,-0.06976715816514674
george bush,0.3228124431044022
german,0.1648809789535424
german suburb,0.0046504545591312995
germany,-0.0185697943794193
get,0.5705892869539733
get advice,0.48837879741125034
get around,-0.030582461635454607
get back,-0.5994904100879253
get better,0.5950783325710473
get bored,0.16982774132275627
get car,-0.0766766028049084
get caught,-0.404918546943732
get chance,-0.03885777352739581
get choose,-0.19123157567296686
get close,0.4912198394919965
get confused,0.7420285788356535
get distracted,0.2318076358378365
get done,0.10857489043710788
get education,0.21597380778448397
get electoral,0.107725765208162
get good,-0.18179506256222192
get help,0.12305164968134595
get home,0.01415314872511923
get hurt,0.4290988044590085
get information,-0.3487409445884587
get job,0.36796762267157096
get know,-0.08150904139835383
get mad,-0.053018446574436474
get much,-0.01805910196353786
get multiple,-0.0498597602079224
get one,0.03407113685696628
get people,0.8559053873476528
get rid,-0.049353748002579564
get school,-0.42995825323803105
get see,0.5081603909718432
get trouble,-0.3085084078066688
get vote,-0.7021726972752441
get votes,0.6277207326977838
get work,0.6543816571422045
gets,0.17586924891450603
gets attention,-0.6950680090029219
getting,0.0028386151395513783
getting advice,-0.1472517494684917
getting multiple,0.39670790307572074
getting rid,0.08916380856501309
girl,-0.18361234339573942
give,0.024308195137229618
give people,-0.054852213002364154
give students,-0.25556530842081293
give us,-0.44255407677244124
given,-0.9434064740058788
given opportunity,-0.2464750771847671
gives,0.05581889490121989
gives students,-0.19202034591918227
gives us,0.34864353356163535
giving,-0.6765784255915811
giving illusion,0.15168663565960983
giving students,-0.30574570120263245
global,0.9091740466918143
global city,0.3062128630467067
global surveyor,0.045778008359957045
go,0.18939030155690173
go back,-0.3431864663408093
go get,-0.1445820563630463
go home,-0.35166706072898496
go school,0.26024151939798995
go venus,-0.027495095967233565
go vote,0.03296744823842746
go wrong,-0.3544555605073783
goal,0.09669667760272893
goals,0.17921631376383013
god,-0.6704389613019245
goes,-0.22327866730842127
goes without,0.07046049574091505
going,0.040857831375091164
going around,0.6927646246517132
going get,-0.561768139938272
going help,-0.15487347869428225
going make,-0.8105012811038487
going school,0.38459034348605076
going venus,0.12173247987923991
gon,0.4128932274663877
gon na,0.4128932274663877
gone,0.030613445074653887
good,0.14097109236884026
good advice,-0.5886232749428161
good bad,-0.7523940070527353
good enough,-0.38274751377759775
good grade,0.025555768417733445
good grades,0.01723769360203024
good idea,0.6061554788803963
good job,-0.5458837914023831
good opportunity,0.3164689426718991
good people,-0.6521600974217882
good reason,-0.09928095737966287
good reasons,-0.07693709981517301
good school,-0.6406441321115832
good students,-0.030600057329384863
good thing,0.3297606887174448
good things,-0.013153128202706582
good way,0.3418204737887185
google,0.7469310552487449
gore,0.13456876052620675
gore popular,0.062268221907189496
got,-0.0308425152001509
gotten,0.499984317317235
goverment,-0.524304809764445
government,-0.6245156481636609
governor,-0.1796993098323432
governor prepares,-0.06662228876733615
gps,0.21495878974862065
grade,-0.11812538049803395
grade average,0.2342642171390096
grades,-0.07827596271784253
grading,-0.0307840411148126
graduate,-0.09249763561656557
great,0.03277818498028019
great idea,0.41889815925279095
great thing,0.40952706919566606
great way,0.25879611005346903
greater,-0.7628252744985707
greater experience,-0.012704080061531483
greatly,-0.3683052840203966
greece,-0.40264962639512275
green,-0.2370874896642039
greenhouse,0.18515357135745683
greenhouse gas,-0.13341593119546788
grocery,-0.20158176545280362
grocery store,-0.2791600680916884
ground,0.19413692596331153
ground conditions,0.17828888316693556
group,0.23445622422321144
group electors,-0.059133749268541806
group people,-0.04078201238162909
groups,0.09149385050348148
grow,0.14379337704785966
growing,0.025806705736039545
growth,-0.13877750515137313
guess,-0.4958104038858885
guidance,-0.17809946554456155
guide,0.024490027531579733
guidelines,-0.4141584876800162
guy,0.19328991454955383
guys,0.7874633846170286
gym,0.3012708931473065
habits,-0.597969829407746
half,0.18387115104753732
hall,-0.6223800444285811
hand,-0.44761065367955416
handle,0.2755112079501326
hands,-0.15199408495956912
hang,-0.2880492062733265
hang friends,0.02791843519029617
happen,0.3520353624281162
happend,0.6366834001864653
happened,-0.003750637048161951
happening,-0.4900942691923792
happens,-0.047586507216895266
happier,-0.057232026130755724
happier way,0.20533030887193401
happiness,0.1633989484963544
happiness surprise,-0.13547629556424734
happy,0.5136343295107189
happy face,0.15746382090310404
happy percent,-0.10138274972715754
happy sad,0.44412001548363955
hard,0.5361400809243974
hard get,-0.4340958714476327
hard time,0.14679465151425686
hard work,-0.7503523875882021
harder,-0.1105496943891346
hardest,0.9997021149742117
harm,0.2793004063517805
harmful,-0.07351815714524959
harsh,0.3775818370969769
harsh conditions,-0.16210061207497017
hasnt,0.2894814949876693
hate,-0.16174444313863287
havent,-0.3547298843809181
hawaii,-0.11671236523351279
haze,0.09019166213341707
head,-0.10576179431798532
health,0.17807919424487792
healthier,-0.2382082958357496
healthy,0.5666761192815724
hear,-0.19612444796481449
heard,-0.422900416718601
hearing,-0.3065337506650913
heart,0.6786925413438973
heat,0.32619203086825344
heavily,0.41880506517642346
heidrun,-0.009205754673798241
height,-0.2591330128791965
height face,-0.03979084862093218
held,-0.7434713096939137
held every,0.19952767425069473
help,0.33637410762448283
help choose,-0.5679763064403278
help community,-0.3828081354633926
help find,0.12032802079042977
help get,-0.37937082089785734
help kids,-0.5962923553866518
help learn,0.058731270430465034
help lot,0.01542788769475335
help make,0.48757942091927087
help many,0.41981347270913455
help need,0.5658496567702898
help others,-0.31182166320614774
help people,0.28169585100768857
help person,0.4230025629274501
help produce,-0.30285176846741885
help school,-0.0936332672980511
help someone,0.8770787720885423
help student,0.05128454690155962
help students,0.13495802727697623
help teacher,0.3727257885470587
help teachers,0.1426886723798177
help us,-0.2644292015017321
helped,0.2612009642196076
helpful,0.4819548542237194
helping,0.6486470675058651
helping community,-0.08975618038533399
helping people,0.31129503717041834
helps,-0.31020129052281675
helps people,0.12591589861273586
helps students,-0.1516924997841396
helps us,0.05496709099355549
hes,0.0020120200807492413
heshe,-0.7048700412069411
hey,0.11570448644366677
hidden,0.4182088220952384
hidden haze,-0.01735565954995412
hide,-0.16123058472353047
hiding,-0.7840830469320852
high,0.19511034030055363
high pressure,-0.16795198432333844
high school,0.15517972854302167
higher,0.32685363209905977
highest,-0.09452400119540755
highly,0.041959432213521074
highly corrosive,0.1136192696571684
highway,-0.16281201200951415
hisher,0.15388759223841805
history,0.09404315896241182
hit,-0.08037802182808969
hobbies,-0.05510537037283845
hobby,-0.7059058695230697
hold,-0.009370109071158874
holding,-0.031052285114022117
holding public,-0.20269955640077197
holds,0.33681206785841866
hollywood,0.12029447689505247
home,0.3129794302662893
home online,0.19380308796958856
home school,0.44144847136679105
home schooled,0.2539163142582054
home schooling,0.1276056802673291
home students,-0.18866308168383739
home way,0.41527056792228156
home would,0.2928793528747171
homeless,-0.5605019443965563
homes,0.33731812002395145
homeschooling,0.893163417232881
homework,-0.586254613312212
honest,-0.07911986716423298
honestly,-0.2365849653751484
hope,0.3384828134593776
hope carrying,-0.1129295057312007
hopefully,0.27772088317025967
horrible,0.07358015362947333
horses,1.0873022915898929
hospital,0.19350646046765493
hostile,0.3786617040414307
hostile conditions,0.2473528805292618
hot,0.27024353306376897
hottest,0.23156266700717668
hottest surface,-0.06917503754675308
hour,-0.5899021505957763
hours,0.11922851667529866
house,0.5512234021327909
house representatives,0.7693563676271695
houses,0.6541855386033116
hovering,-0.3841748194990052
hovering miles,-0.017223898266674306
however,-0.5040635193846368
however students,-0.19128268321294087
huang,0.04595038495459528
huge,-0.4289064324749468
huge rock,0.15058401724927856
human,-0.6093167076827234
human curiosity,0.15607953652606038
human driver,0.3790280943376384
human emotions,0.2004760165207185
human face,0.4141253541196319
human head,0.3758271619154571
human instructor,0.1982456947057432
human muscles,0.2975931576653637
humans,-0.3746573953764847
humans encounter,-0.29699567427461726
humans study,0.024516773107529876
hundred,0.2006847485344249
hundreds,-0.7337577762870419
hurt,0.07271900854544423
hurting,0.637307326864683
icon,-0.025677863690728813
id,0.5751916143596347
idaho,0.8201809679817909
idea,-0.273817163682927
idea sending,0.37641333862126675
idea students,0.3980453725618505
idea studying,-0.3235711437805834
idea would,0.12476459437814301
ideal,0.3607722902884305
ideas,-0.6563979496111642
identify,0.20160801792577646
identify human,0.28091706561713864
identify mixed,0.26625135989194676
ii,0.24802492103283294
ill,-0.8866609786336442
illegal,0.6335429445519355
illness,0.09013992587763751
illusion,0.6979570048557081
illusion eyes,0.17658469565388166
im,0.4012987812071831
im going,-0.2655054197526063
im saying,0.8411631181408167
im sure,-0.6180421119129416
image,0.7067593168333691
image first,0.3685107808022245
imagery,-0.19876870737474558
images,-0.1012585013943257
imagination,-0.04210883598425926
imagination innovation,0.4839585784455853
imagine,-0.79261623879059
impact,-1.057784874059664
impediments,0.1338030528535247
impediments like,0.13436231550014577
implement,-0.31411724993443485
implemented,-0.5407449280802702
importance,0.17652768722134043
important,-0.1418764221762419
important students,-0.29293578331159703
important thing,0.4309626361601315
importantly,-0.1718831543367148
impossible,-0.12729751623562566
impressive,0.05874758823077637
improve,-0.13160974606845652
improved,-0.5223624479626837
improvement,-0.04704231523191963
improving,-0.23225791383497513
incentive,-0.47757910120744124
include,0.20351556011740957
